ticket_id,created_date,channel,category,customer_segment,region,agent,resolution_hours,status,csat_score
104439,2026-06-05,Call Center,Booking Change,First-time,Medan,A01,3.9,Resolved,5
104440,2026-06-05,Web,Loyalty/Account,Corporate,Medan,A11,3.3,Resolved,5
104441,2026-06-05,App,Booking Change,Business,Medan,A13,9.8,Resolved,4
104442,2026-06-05,WhatsApp,Cancellation,Leisure,Jakarta,A07,16.7,Resolved,1
104443,2026-06-05,Web,Cancellation,Leisure,Makassar,A07,12.8,Resolved,5
104444,2026-06-05,App,Baggage Issue,Leisure,Medan,A01,9.9,Resolved,2
104445,2026-06-05,WhatsApp,Flight Delay,First-time,Surabaya,A01,6.8,Resolved,4
104446,2026-06-05,App,Flight Delay,First-time,Medan,A02,19.7,Resolved,2
104447,2026-06-05,Web,Booking Change,First-time,Makassar,A15,7.1,Resolved,3
104448,2026-06-05,Email,Cancellation,First-time,Bali,A01,9.5,Resolved,5
104449,2026-06-05,WhatsApp,Baggage Issue,Corporate,Medan,A11,25.4,Resolved,5
104450,2026-06-05,Call Center,Complaint,Leisure,Surabaya,A07,32.3,Resolved,1
104451,2026-06-05,WhatsApp,Complaint,First-time,Bali,A13,21.1,Open,
104452,2026-06-05,Email,Flight Delay,Leisure,Medan,A12,9.4,Resolved,3
104453,2026-06-05,Call Center,Flight Delay,First-time,Surabaya,A09,13.8,Resolved,3
104454,2026-06-05,Email,Refund Request,First-time,Bali,A08,34.4,Resolved,5
104455,2026-06-05,Call Center,Loyalty/Account,Corporate,Makassar,A04,2.5,Resolved,5
104456,2026-06-05,Web,Cancellation,Business,Bali,A13,9.1,Open,
104457,2026-06-05,Email,Booking Change,Business,Jakarta,A15,5.9,Resolved,5
104458,2026-06-05,Email,Flight Delay,Leisure,Makassar,A10,18.9,Resolved,5
104459,2026-06-05,App,Refund Request,Leisure,Surabaya,A04,31.3,Resolved,5
104460,2026-06-05,Email,Refund Request,Business,Makassar,A06,16.4,Resolved,5
104461,2026-06-05,App,Refund Request,First-time,Surabaya,A03,22.1,Resolved,5
104462,2026-06-05,Web,Flight Delay,Leisure,Jakarta,A09,9.8,Resolved,4
104463,2026-06-05,Call Center,Baggage Issue,Business,Bali,A02,9.1,Resolved,5
104464,2026-06-05,Email,Baggage Issue,Leisure,Medan,A09,20.8,Resolved,1
104465,2026-06-05,Call Center,Booking Change,Business,Makassar,A11,5.2,Resolved,3
104466,2026-06-05,Email,Baggage Issue,Corporate,Bali,A12,4.3,Resolved,5
104467,2026-06-05,Call Center,Complaint,Leisure,Medan,A04,28.4,Resolved,5
104468,2026-06-05,WhatsApp,Refund Request,Corporate,Surabaya,A15,32.8,Resolved,5
104469,2026-06-05,WhatsApp,Refund Request,Corporate,Jakarta,A03,40.8,Open,
104470,2026-06-05,Email,Refund Request,Leisure,Surabaya,A10,22.2,Resolved,5
104471,2026-06-05,WhatsApp,Baggage Issue,First-time,Surabaya,A05,21.1,Resolved,5
104472,2026-06-05,WhatsApp,Complaint,First-time,Jakarta,A09,35.9,Resolved,5
104473,2026-06-05,WhatsApp,Baggage Issue,Corporate,Surabaya,A11,22.9,Resolved,2
104474,2026-06-05,Email,Booking Change,Corporate,Surabaya,A13,5.0,Resolved,5
104475,2026-06-06,Web,Booking Change,Corporate,Makassar,A02,6.1,Resolved,2
104476,2026-06-06,WhatsApp,Flight Delay,First-time,Makassar,A11,11.9,Resolved,1
104477,2026-06-06,Email,Cancellation,Business,Bali,A06,10.8,Resolved,4
104478,2026-06-06,App,Booking Change,Corporate,Medan,A14,8.0,Resolved,4
104479,2026-06-06,Call Center,Refund Request,Leisure,Medan,A14,46.7,Resolved,4
104480,2026-06-06,Email,Loyalty/Account,Corporate,Bali,A03,3.0,Open,
104481,2026-06-06,Call Center,Booking Change,Leisure,Surabaya,A12,6.0,Resolved,5
104482,2026-06-06,Email,Baggage Issue,Corporate,Jakarta,A14,25.2,Resolved,2
104483,2026-06-06,Call Center,Refund Request,Corporate,Surabaya,A07,26.8,Resolved,4
104484,2026-06-06,App,Refund Request,Corporate,Medan,A12,32.9,Resolved,5
104485,2026-06-06,WhatsApp,Complaint,Business,Makassar,A14,27.1,Resolved,2
104486,2026-06-06,Web,Booking Change,Business,Bali,A02,5.9,Resolved,3
104487,2026-06-06,Web,Booking Change,Business,Jakarta,A03,5.7,Resolved,5
104488,2026-06-06,Call Center,Flight Delay,Corporate,Medan,A11,14.2,Resolved,4
104489,2026-06-06,App,Loyalty/Account,Corporate,Bali,A04,4.2,Resolved,3
104490,2026-06-06,App,Booking Change,Corporate,Makassar,A06,7.6,Resolved,3
104491,2026-06-06,WhatsApp,Complaint,Leisure,Medan,A02,16.3,Resolved,5
104492,2026-06-06,WhatsApp,Cancellation,Business,Bali,A03,4.4,Resolved,4
104493,2026-06-06,Web,Complaint,Leisure,Bali,A10,12.6,Resolved,5
104494,2026-06-06,WhatsApp,Refund Request,Leisure,Surabaya,A06,21.8,Resolved,5
104495,2026-06-06,App,Baggage Issue,Business,Makassar,A05,22.5,Resolved,1
104496,2026-06-06,Email,Complaint,Leisure,Jakarta,A05,16.2,Resolved,5
104497,2026-06-06,Email,Baggage Issue,Corporate,Bali,A10,26.6,Resolved,4
104498,2026-06-06,Web,Baggage Issue,Leisure,Makassar,A08,16.9,Resolved,3
104499,2026-06-06,Call Center,Booking Change,First-time,Medan,A10,11.1,Resolved,4
104500,2026-06-06,Web,Baggage Issue,Leisure,Bali,A13,13.2,Resolved,5
104501,2026-06-06,Web,Baggage Issue,Leisure,Jakarta,A01,3.2,Resolved,5
104502,2026-06-06,Call Center,Complaint,Business,Surabaya,A03,21.8,Resolved,1
104503,2026-06-06,Call Center,Loyalty/Account,Business,Surabaya,A07,4.7,Resolved,3
104504,2026-06-06,Web,Loyalty/Account,Business,Jakarta,A06,5.4,Resolved,1
104505,2026-06-06,Web,Cancellation,Corporate,Surabaya,A09,3.6,Resolved,5
104506,2026-06-06,Web,Booking Change,Business,Makassar,A11,8.0,Resolved,1
104507,2026-06-06,Email,Baggage Issue,First-time,Medan,A15,15.7,Resolved,2
104508,2026-06-06,App,Complaint,First-time,Surabaya,A01,24.6,Resolved,5
104509,2026-06-06,Web,Complaint,Leisure,Jakarta,A14,24.5,Resolved,2
104510,2026-06-06,Call Center,Booking Change,First-time,Surabaya,A13,6.6,Resolved,1
104511,2026-06-06,Call Center,Refund Request,Business,Medan,A05,39.7,Resolved,1
104512,2026-06-06,Web,Baggage Issue,Business,Makassar,A08,12.9,Resolved,5
104513,2026-06-07,WhatsApp,Loyalty/Account,Business,Makassar,A06,3.6,Resolved,3
104514,2026-06-07,Web,Booking Change,Business,Medan,A11,4.4,Resolved,3
104515,2026-06-07,App,Flight Delay,First-time,Makassar,A08,17.9,Open,
104516,2026-06-07,Email,Booking Change,Business,Bali,A13,3.4,Resolved,5
104517,2026-06-07,Web,Baggage Issue,Corporate,Makassar,A02,23.0,Resolved,3
104518,2026-06-07,Web,Baggage Issue,Business,Bali,A05,7.5,Resolved,4
104519,2026-06-07,Email,Refund Request,First-time,Jakarta,A08,16.4,Resolved,4
104520,2026-06-07,WhatsApp,Refund Request,Corporate,Makassar,A10,43.6,Resolved,4
104521,2026-06-07,WhatsApp,Complaint,First-time,Medan,A07,21.2,Resolved,5
104522,2026-06-07,Call Center,Loyalty/Account,Corporate,Makassar,A02,2.4,Resolved,3
104523,2026-06-07,Web,Flight Delay,Corporate,Bali,A03,17.1,Resolved,5
104524,2026-06-07,Call Center,Complaint,Business,Jakarta,A10,16.6,Resolved,5
104525,2026-06-07,App,Baggage Issue,Business,Bali,A15,17.8,Resolved,4
104526,2026-06-07,Web,Flight Delay,Corporate,Jakarta,A14,1.1,Resolved,5
104527,2026-06-07,App,Flight Delay,Corporate,Makassar,A14,11.4,Resolved,5
104528,2026-06-07,Web,Loyalty/Account,Business,Surabaya,A05,4.3,Resolved,1
104529,2026-06-07,Web,Flight Delay,First-time,Jakarta,A15,19.0,Resolved,1
104530,2026-06-07,App,Booking Change,Leisure,Medan,A15,5.0,Resolved,5
104531,2026-06-07,Call Center,Baggage Issue,Business,Bali,A11,7.8,Resolved,3
104532,2026-06-07,Web,Loyalty/Account,Leisure,Jakarta,A08,4.8,Resolved,1
104533,2026-06-07,App,Flight Delay,First-time,Surabaya,A02,8.8,Resolved,1
104534,2026-06-07,WhatsApp,Booking Change,Leisure,Makassar,A07,10.3,Resolved,5
104535,2026-06-07,Call Center,Complaint,Corporate,Makassar,A11,25.1,Resolved,4
104536,2026-06-07,Email,Flight Delay,Leisure,Surabaya,A05,11.0,Resolved,5
104537,2026-06-07,Web,Booking Change,Leisure,Jakarta,A02,4.0,Resolved,5
104538,2026-06-07,WhatsApp,Booking Change,Leisure,Surabaya,A05,6.0,Resolved,5
104539,2026-06-07,Email,Baggage Issue,First-time,Makassar,A11,19.2,Resolved,5
104540,2026-06-07,Web,Baggage Issue,First-time,Jakarta,A11,13.5,Resolved,5
104541,2026-06-07,Call Center,Booking Change,Corporate,Medan,A04,5.7,Resolved,5
104542,2026-06-07,Call Center,Refund Request,Leisure,Jakarta,A14,19.9,Resolved,5
104543,2026-06-07,App,Baggage Issue,Leisure,Surabaya,A04,14.7,Resolved,4
104544,2026-06-07,Web,Booking Change,First-time,Surabaya,A11,7.9,Resolved,1
104545,2026-06-07,App,Flight Delay,First-time,Surabaya,A08,6.0,Resolved,4
104546,2026-06-07,Email,Baggage Issue,First-time,Makassar,A08,26.7,Resolved,1
104547,2026-06-07,WhatsApp,Loyalty/Account,Leisure,Surabaya,A08,3.4,Resolved,4
104548,2026-06-07,Email,Booking Change,Business,Makassar,A11,6.2,Resolved,5
104549,2026-06-07,App,Refund Request,First-time,Surabaya,A05,19.7,Resolved,4
104550,2026-06-07,Web,Flight Delay,Leisure,Medan,A05,16.9,Resolved,3
104551,2026-06-07,Email,Cancellation,First-time,Makassar,A13,7.7,Resolved,4
104552,2026-06-07,WhatsApp,Booking Change,First-time,Bali,A06,9.3,Resolved,1
104553,2026-06-08,Email,Cancellation,Corporate,Surabaya,A12,12.4,Resolved,5
104554,2026-06-08,Web,Booking Change,Business,Makassar,A08,7.8,Resolved,4
104555,2026-06-08,WhatsApp,Refund Request,First-time,Surabaya,A06,44.7,Open,
104556,2026-06-08,Call Center,Loyalty/Account,First-time,Jakarta,A04,1.2,Resolved,5
104557,2026-06-08,Call Center,Booking Change,Corporate,Bali,A12,5.1,Resolved,5
104558,2026-06-08,WhatsApp,Cancellation,Leisure,Medan,A12,12.4,Resolved,4
104559,2026-06-08,App,Flight Delay,Business,Surabaya,A13,19.0,Resolved,5
104560,2026-06-08,WhatsApp,Baggage Issue,Corporate,Jakarta,A05,12.6,Resolved,2
104561,2026-06-08,Email,Loyalty/Account,Business,Bali,A02,3.4,Resolved,4
104562,2026-06-08,App,Loyalty/Account,Corporate,Jakarta,A12,2.6,Resolved,5
104563,2026-06-08,Email,Flight Delay,Leisure,Makassar,A05,14.6,Resolved,2
104564,2026-06-08,Call Center,Refund Request,First-time,Jakarta,A10,27.9,Resolved,5
104565,2026-06-08,WhatsApp,Booking Change,Leisure,Jakarta,A08,5.6,Resolved,5
104566,2026-06-08,Web,Cancellation,Corporate,Bali,A13,10.1,Resolved,5
104567,2026-06-08,WhatsApp,Booking Change,First-time,Medan,A10,10.9,Resolved,4
104568,2026-06-08,App,Complaint,Leisure,Surabaya,A05,23.0,Resolved,5
104569,2026-06-08,WhatsApp,Loyalty/Account,First-time,Medan,A10,5.4,Resolved,5
104570,2026-06-08,Email,Flight Delay,Business,Bali,A01,8.1,Resolved,5
104571,2026-06-08,App,Booking Change,Business,Jakarta,A09,0.5,Resolved,5
104572,2026-06-08,Call Center,Complaint,Corporate,Medan,A02,35.9,Resolved,5
104573,2026-06-08,App,Flight Delay,Leisure,Medan,A01,12.1,Resolved,5
104574,2026-06-08,Email,Cancellation,Business,Bali,A13,13.0,Resolved,5
104575,2026-06-08,Email,Loyalty/Account,Corporate,Surabaya,A03,2.7,Resolved,5
104576,2026-06-08,App,Booking Change,Corporate,Bali,A11,10.5,Resolved,2
104577,2026-06-09,App,Baggage Issue,Leisure,Medan,A08,27.4,Resolved,5
104578,2026-06-09,Web,Complaint,Corporate,Surabaya,A02,33.4,Resolved,5
104579,2026-06-09,Web,Booking Change,First-time,Medan,A12,6.1,Resolved,3
104580,2026-06-09,App,Refund Request,First-time,Jakarta,A14,7.9,Resolved,3
104581,2026-06-09,Web,Refund Request,Corporate,Bali,A07,31.3,Resolved,2
104582,2026-06-09,WhatsApp,Refund Request,First-time,Bali,A03,25.1,Resolved,5
104583,2026-06-09,WhatsApp,Baggage Issue,Corporate,Jakarta,A02,16.8,Resolved,4
104584,2026-06-09,Web,Loyalty/Account,Business,Surabaya,A04,6.2,Resolved,4
104585,2026-06-09,App,Refund Request,Corporate,Makassar,A12,34.8,Resolved,5
104586,2026-06-09,App,Baggage Issue,Leisure,Bali,A15,28.3,Resolved,4
104587,2026-06-09,Email,Complaint,Leisure,Makassar,A13,25.8,Resolved,5
104588,2026-06-09,Email,Booking Change,Business,Bali,A08,7.8,Resolved,5
104589,2026-06-09,Email,Cancellation,Corporate,Makassar,A05,10.8,Resolved,5
104590,2026-06-09,Email,Booking Change,First-time,Jakarta,A10,4.3,Resolved,5
104591,2026-06-09,Email,Booking Change,Corporate,Makassar,A03,9.5,Resolved,4
104592,2026-06-09,Web,Booking Change,First-time,Makassar,A13,5.1,Resolved,1
104593,2026-06-09,App,Refund Request,Corporate,Medan,A10,34.9,Resolved,5
104594,2026-06-09,Call Center,Flight Delay,Corporate,Bali,A12,13.4,Resolved,5
104595,2026-06-09,WhatsApp,Booking Change,First-time,Jakarta,A14,10.7,Resolved,5
104596,2026-06-09,App,Baggage Issue,Corporate,Medan,A08,17.3,Resolved,5
104597,2026-06-09,Call Center,Booking Change,Leisure,Medan,A04,7.7,Open,
104598,2026-06-09,WhatsApp,Booking Change,Leisure,Surabaya,A05,7.7,Resolved,3
104599,2026-06-09,Web,Flight Delay,Corporate,Bali,A08,7.8,Resolved,5
104600,2026-06-10,Call Center,Complaint,First-time,Makassar,A10,20.8,Resolved,5
104601,2026-06-10,Call Center,Loyalty/Account,Corporate,Makassar,A12,1.8,Resolved,3
104602,2026-06-10,Email,Booking Change,Business,Jakarta,A12,2.8,Resolved,4
104603,2026-06-10,App,Complaint,Business,Medan,A09,26.5,Resolved,5
104604,2026-06-10,Web,Booking Change,Business,Makassar,A07,10.6,Resolved,1
104605,2026-06-10,Email,Flight Delay,Leisure,Medan,A15,15.0,Resolved,5
104606,2026-06-10,Call Center,Booking Change,First-time,Bali,A02,2.5,Resolved,5
104607,2026-06-10,App,Refund Request,Leisure,Jakarta,A06,36.5,Resolved,5
104608,2026-06-10,Email,Cancellation,Business,Jakarta,A13,10.1,Resolved,3
104609,2026-06-10,WhatsApp,Refund Request,Corporate,Surabaya,A12,42.3,Resolved,4
104610,2026-06-10,Web,Flight Delay,Corporate,Surabaya,A10,10.3,Resolved,4
104611,2026-06-10,Web,Booking Change,Business,Medan,A12,6.9,Resolved,5
104612,2026-06-10,Call Center,Flight Delay,Business,Jakarta,A02,4.6,Open,
104613,2026-06-10,Email,Booking Change,Leisure,Medan,A13,6.9,Resolved,3
104614,2026-06-10,Email,Loyalty/Account,First-time,Makassar,A13,5.1,Resolved,5
104615,2026-06-10,Call Center,Complaint,Leisure,Bali,A08,24.2,Resolved,5
104616,2026-06-10,WhatsApp,Baggage Issue,Business,Jakarta,A08,37.0,Resolved,1
104617,2026-06-10,Email,Baggage Issue,Corporate,Jakarta,A10,19.3,Resolved,2
104618,2026-06-10,Email,Refund Request,Business,Makassar,A04,38.5,Resolved,5
104619,2026-06-10,Call Center,Booking Change,Corporate,Makassar,A01,9.2,Resolved,4
104620,2026-06-10,App,Loyalty/Account,Corporate,Makassar,A09,2.3,Resolved,5
104621,2026-06-10,Web,Booking Change,Leisure,Medan,A03,9.5,Resolved,1
104622,2026-06-10,WhatsApp,Loyalty/Account,Leisure,Makassar,A14,4.4,Resolved,5
104623,2026-06-10,Email,Booking Change,Corporate,Makassar,A13,7.7,Resolved,5
104624,2026-06-10,App,Baggage Issue,First-time,Bali,A08,19.2,Resolved,2
104625,2026-06-11,WhatsApp,Booking Change,Business,Jakarta,A09,1.9,Resolved,4
104626,2026-06-11,Call Center,Refund Request,Leisure,Medan,A01,24.9,Resolved,3
104627,2026-06-11,App,Refund Request,Business,Jakarta,A08,15.0,Resolved,5
104628,2026-06-11,Call Center,Cancellation,First-time,Bali,A11,9.6,Resolved,1
104629,2026-06-11,App,Booking Change,Corporate,Makassar,A05,5.0,Resolved,5
104630,2026-06-11,WhatsApp,Loyalty/Account,First-time,Medan,A05,5.2,Resolved,5
104631,2026-06-11,App,Booking Change,First-time,Bali,A09,7.7,Resolved,5
104632,2026-06-11,Call Center,Complaint,Business,Makassar,A13,19.8,Resolved,2
104633,2026-06-11,Web,Cancellation,Corporate,Medan,A02,6.1,Resolved,2
104634,2026-06-11,Call Center,Baggage Issue,Business,Makassar,A02,18.6,Resolved,1
104635,2026-06-11,Call Center,Loyalty/Account,First-time,Medan,A01,0.8,Resolved,4
104636,2026-06-11,Call Center,Flight Delay,Corporate,Makassar,A08,15.7,Resolved,5
104637,2026-06-11,Email,Cancellation,Leisure,Medan,A08,3.0,Resolved,5
104638,2026-06-11,Email,Flight Delay,Business,Makassar,A09,1.7,Resolved,5
104639,2026-06-11,Web,Flight Delay,Leisure,Jakarta,A05,3.2,Resolved,4
104640,2026-06-11,Web,Refund Request,Business,Bali,A15,18.8,Resolved,5
104641,2026-06-11,Email,Flight Delay,Corporate,Jakarta,A11,8.0,Resolved,5
104642,2026-06-11,Web,Flight Delay,First-time,Makassar,A07,9.5,Resolved,2
104643,2026-06-11,Web,Booking Change,Leisure,Surabaya,A08,11.9,Resolved,5
104644,2026-06-11,App,Refund Request,First-time,Surabaya,A03,21.0,Resolved,5
104645,2026-06-11,WhatsApp,Flight Delay,Corporate,Medan,A14,4.5,Resolved,5
104646,2026-06-11,Email,Cancellation,Business,Bali,A07,6.8,Open,
104647,2026-06-11,Email,Baggage Issue,Leisure,Bali,A13,10.8,Resolved,4
104648,2026-06-11,App,Booking Change,Business,Bali,A14,5.4,Resolved,5
104649,2026-06-12,WhatsApp,Flight Delay,Business,Surabaya,A09,8.5,Resolved,4
104650,2026-06-12,App,Baggage Issue,First-time,Medan,A12,28.5,Resolved,5
104651,2026-06-12,Email,Booking Change,First-time,Bali,A02,8.1,Resolved,4
104652,2026-06-12,App,Loyalty/Account,Corporate,Makassar,A12,1.5,Resolved,5
104653,2026-06-12,Email,Refund Request,Corporate,Surabaya,A09,13.7,Resolved,4
104654,2026-06-12,Web,Refund Request,First-time,Medan,A14,36.7,Resolved,5
104655,2026-06-12,App,Flight Delay,First-time,Bali,A12,6.2,Resolved,5
104656,2026-06-12,WhatsApp,Booking Change,Business,Bali,A12,11.7,Resolved,5
104657,2026-06-12,App,Booking Change,Corporate,Surabaya,A05,9.0,Resolved,4
104658,2026-06-12,Web,Flight Delay,Corporate,Makassar,A02,16.9,Resolved,5
104659,2026-06-12,Call Center,Cancellation,Business,Jakarta,A10,10.2,Resolved,5
104660,2026-06-12,Call Center,Complaint,Business,Jakarta,A12,22.4,Resolved,4
104661,2026-06-12,Email,Loyalty/Account,Corporate,Medan,A15,4.2,Resolved,3
104662,2026-06-12,Email,Booking Change,First-time,Medan,A01,5.1,Resolved,5
104663,2026-06-12,App,Baggage Issue,Business,Makassar,A15,26.9,Resolved,4
104664,2026-06-12,Email,Baggage Issue,First-time,Medan,A15,24.4,Resolved,4
104665,2026-06-12,Email,Flight Delay,First-time,Bali,A07,16.3,Open,
104666,2026-06-12,WhatsApp,Baggage Issue,Corporate,Surabaya,A07,19.9,Resolved,1
104667,2026-06-12,Call Center,Loyalty/Account,Leisure,Medan,A01,3.5,Resolved,4
104668,2026-06-12,Email,Baggage Issue,First-time,Surabaya,A06,27.8,Resolved,5
104669,2026-06-12,WhatsApp,Booking Change,First-time,Jakarta,A06,5.1,Resolved,4
104670,2026-06-12,Email,Flight Delay,Business,Makassar,A13,7.4,Resolved,5
104671,2026-06-12,Call Center,Refund Request,First-time,Surabaya,A07,38.2,Resolved,5
104672,2026-06-12,Web,Complaint,Leisure,Bali,A01,16.2,Resolved,5
104673,2026-06-12,App,Booking Change,Business,Surabaya,A15,10.8,Resolved,3
104674,2026-06-12,Call Center,Baggage Issue,First-time,Bali,A09,25.7,Resolved,5
104675,2026-06-12,Call Center,Flight Delay,Corporate,Surabaya,A06,14.7,Resolved,5
104676,2026-06-12,Call Center,Flight Delay,First-time,Bali,A08,15.9,Resolved,4
104677,2026-06-12,WhatsApp,Refund Request,First-time,Makassar,A04,22.2,Resolved,4
104678,2026-06-12,WhatsApp,Refund Request,First-time,Medan,A07,19.3,Resolved,5
104679,2026-06-12,Email,Loyalty/Account,Corporate,Makassar,A11,4.0,Resolved,5
104680,2026-06-12,App,Loyalty/Account,First-time,Jakarta,A10,5.8,Resolved,3
104681,2026-06-12,Call Center,Booking Change,First-time,Surabaya,A14,3.1,Resolved,5
104682,2026-06-12,WhatsApp,Loyalty/Account,Business,Medan,A05,5.0,Resolved,4
104683,2026-06-12,WhatsApp,Refund Request,Leisure,Medan,A08,35.0,Resolved,4
104684,2026-06-12,Web,Loyalty/Account,Leisure,Jakarta,A11,5.7,Resolved,1
104685,2026-06-12,App,Flight Delay,Leisure,Makassar,A11,13.5,Resolved,3
104686,2026-06-12,WhatsApp,Complaint,Leisure,Surabaya,A11,11.0,Resolved,5
104687,2026-06-12,WhatsApp,Booking Change,Corporate,Jakarta,A01,2.6,Resolved,5
104688,2026-06-12,Web,Complaint,Corporate,Medan,A03,8.7,Open,
104689,2026-06-13,Web,Refund Request,First-time,Surabaya,A10,34.3,Open,
104690,2026-06-13,Email,Booking Change,Business,Surabaya,A03,9.5,Resolved,2
104691,2026-06-13,Web,Booking Change,Corporate,Jakarta,A01,4.7,Resolved,4
104692,2026-06-13,Call Center,Flight Delay,Corporate,Jakarta,A15,8.7,Resolved,5
104693,2026-06-13,Call Center,Refund Request,Corporate,Surabaya,A01,18.5,Resolved,4
104694,2026-06-13,WhatsApp,Booking Change,Business,Surabaya,A01,6.2,Resolved,4
104695,2026-06-13,Web,Loyalty/Account,First-time,Jakarta,A05,3.8,Resolved,5
104696,2026-06-13,Email,Loyalty/Account,Leisure,Medan,A02,5.3,Resolved,5
104697,2026-06-13,Email,Baggage Issue,Business,Surabaya,A08,14.5,Resolved,5
104698,2026-06-13,Web,Flight Delay,Leisure,Medan,A08,9.5,Resolved,2
104699,2026-06-13,App,Refund Request,Corporate,Makassar,A05,24.7,Resolved,5
104700,2026-06-13,Web,Booking Change,Business,Makassar,A13,6.2,Resolved,3
104701,2026-06-13,Email,Booking Change,Corporate,Surabaya,A12,7.2,Resolved,5
104702,2026-06-13,Web,Baggage Issue,Business,Bali,A11,19.2,Resolved,5
104703,2026-06-13,Web,Booking Change,Corporate,Makassar,A15,5.4,Resolved,3
104704,2026-06-13,WhatsApp,Complaint,Leisure,Surabaya,A14,34.1,Resolved,5
104705,2026-06-13,App,Flight Delay,Leisure,Makassar,A03,16.4,Resolved,2
104706,2026-06-13,Call Center,Refund Request,First-time,Jakarta,A13,29.1,Resolved,3
104707,2026-06-13,App,Booking Change,Business,Surabaya,A14,8.1,Resolved,2
104708,2026-06-13,Call Center,Baggage Issue,Leisure,Jakarta,A14,14.8,Resolved,5
104709,2026-06-13,Call Center,Complaint,First-time,Bali,A05,25.4,Resolved,2
104710,2026-06-13,Web,Flight Delay,Leisure,Bali,A03,14.8,Resolved,1
